order_id,customer_id,product_id,order_date,quantity,total_amount,payment_method,order_status
907230,12867,50728,2022-03-02 00:00:00,3,204,Credit Card,Delivered
907231,12350,50831,2023-04-14 00:00:00,4,1840,PayPal,Delivered
907232,11318,50561,2023-12-20 00:00:00,10,4780,Credit Card,Delivered
907233,10701,50568,2022-04-30 00:00:00,7,3136,Bank Transfer,Delivered
907234,10288,50347,2021-01-11 00:00:00,10,4300,Credit Card,Returned
907235,12202,50058,2021-02-11 00:00:00,1,433,Credit Card,Cancelled
907236,11594,50155,2021-05-03 00:00:00,6,2454,Bank Transfer,Returned
907237,12471,50567,2022-12-02 00:00:00,6,1386,PayPal,Returned
907238,10850,50487,2021-09-09 00:00:00,8,1456,Bank Transfer,Delivered
907239,10050,50853,2023-08-31 00:00:00,2,550,Bank Transfer,Delivered
907240,11231,50531,2022-08-27 00:00:00,2,360,PayPal,Returned
907241,12612,50487,2021-08-01 00:00:00,1,182,Bank Transfer,Pending
907242,12902,50151,2021-09-25 00:00:00,3,465,PayPal,Delivered
907243,12931,50359,2023-10-03 00:00:00,7,931,Bank Transfer,Delivered
907244,12710,50368,2022-12-08 00:00:00,8,3384,Credit Card,Pending
907245,12613,50620,2022-06-24 00:00:00,7,1610,PayPal,Returned
907246,12261,50047,2022-12-07 00:00:00,9,3879,PayPal,Pending
907247,11909,50207,2023-10-08 00:00:00,8,424,Credit Card,Delivered
907248,12859,50875,2022-09-11 00:00:00,8,1304,Credit Card,Cancelled
907249,12898,50450,2022-05-13 00:00:00,2,220,PayPal,Pending
907250,11687,50483,2023-10-18 00:00:00,1,48,Credit Card,Pending
907251,11741,50947,2023-02-21 00:00:00,6,300,Bank Transfer,Delivered
907252,11344,50852,2021-05-06 00:00:00,7,1883,Bank Transfer,Pending
907253,11791,50924,2023-04-21 00:00:00,6,516,Bank Transfer,Delivered
907254,12929,50640,2023-09-10 00:00:00,7,651,Credit Card,Cancelled
907255,11961,50697,2021-01-12 00:00:00,8,3976,Credit Card,Cancelled
907256,11089,50570,2022-05-31 00:00:00,2,800,Credit Card,Returned
907257,11156,50143,2021-11-12 00:00:00,1,48,PayPal,Delivered
907258,12382,50400,2023-10-29 00:00:00,10,4320,Bank Transfer,Cancelled
907259,10032,50097,2021-11-10 00:00:00,8,424,PayPal,Delivered
907260,10868,50047,2022-07-01 00:00:00,8,3448,PayPal,Pending
907261,12946,50191,2021-02-08 00:00:00,8,112,PayPal,Pending
907262,11267,50140,2023-11-11 00:00:00,10,3160,Bank Transfer,Delivered
907263,11216,50615,2021-09-10 00:00:00,7,2107,Bank Transfer,Delivered
907264,11166,50231,2021-10-30 00:00:00,2,874,Bank Transfer,Pending
907265,11684,50939,2023-09-06 00:00:00,4,1556,Credit Card,Delivered
907266,10601,50340,2021-09-15 00:00:00,9,4149,Bank Transfer,Pending
907267,12026,50925,2023-09-27 00:00:00,8,728,Credit Card,Returned
907268,11585,50491,2022-06-26 00:00:00,4,28,Credit Card,Returned
907269,10988,50049,2022-10-02 00:00:00,8,536,Credit Card,Returned
907270,11215,50899,2022-07-06 00:00:00,10,3650,Bank Transfer,Delivered
907271,11966,50624,2022-04-06 00:00:00,6,2400,Bank Transfer,Pending
907272,12647,50453,2021-08-12 00:00:00,9,1638,Bank Transfer,Cancelled
907273,11440,50316,2021-04-02 00:00:00,1,104,Bank Transfer,Cancelled
907274,10520,50322,2021-10-07 00:00:00,6,2262,PayPal,Pending
907275,11759,50087,2021-09-05 00:00:00,4,1644,Bank Transfer,Pending
907276,10869,50894,2023-05-16 00:00:00,3,1179,Bank Transfer,Pending
907277,12064,50474,2021-03-19 00:00:00,5,615,Bank Transfer,Pending
907278,11832,50282,2022-04-03 00:00:00,10,4720,Bank Transfer,Pending
907279,11130,50839,2022-08-09 00:00:00,8,1632,Bank Transfer,Cancelled
907280,10283,50764,2023-11-04 00:00:00,10,550,PayPal,Returned
907281,10361,50074,2021-02-14 00:00:00,6,2232,PayPal,Pending
907282,11059,50453,2021-02-07 00:00:00,1,182,Credit Card,Delivered
907283,12161,50047,2022-02-20 00:00:00,6,2586,Credit Card,Returned
907284,12356,50588,2021-09-02 00:00:00,7,2646,Bank Transfer,Cancelled
907285,11935,50096,2023-12-22 00:00:00,6,2340,Credit Card,Pending
907286,10959,50938,2022-05-08 00:00:00,3,765,PayPal,Delivered
907287,11077,50031,2021-11-19 00:00:00,9,3195,Bank Transfer,Cancelled
907288,11105,50534,2022-04-13 00:00:00,10,4830,Credit Card,Returned
907289,11640,50017,2023-12-21 00:00:00,10,780,Credit Card,Returned
907290,12882,50212,2021-03-28 00:00:00,4,756,PayPal,Delivered
907291,11393,50660,2021-03-21 00:00:00,5,2410,Bank Transfer,Pending
907292,12290,50235,2021-08-16 00:00:00,5,1350,Credit Card,Delivered
907293,10031,50392,2022-04-28 00:00:00,3,1260,PayPal,Delivered
907294,10704,50354,2022-09-15 00:00:00,2,696,Bank Transfer,Cancelled
907295,10869,50305,2023-08-06 00:00:00,8,368,PayPal,Delivered
907296,11385,50599,2022-04-30 00:00:00,7,2317,Bank Transfer,Delivered
907297,10233,50550,2023-04-20 00:00:00,5,1795,Bank Transfer,Returned
907298,11058,50565,2021-01-25 00:00:00,1,443,Bank Transfer,Cancelled
907299,11267,50540,2023-02-18 00:00:00,10,3280,PayPal,Pending
907300,10951,50589,2023-07-20 00:00:00,1,340,Bank Transfer,Returned
907301,10059,50925,2023-03-06 00:00:00,8,728,Credit Card,Delivered
907302,12819,50509,2023-01-23 00:00:00,4,84,Bank Transfer,Pending
907303,12766,50712,2022-03-02 00:00:00,4,1612,Bank Transfer,Cancelled
907304,10302,50395,2023-12-27 00:00:00,9,198,PayPal,Returned
907305,12851,50431,2022-10-22 00:00:00,2,478,Bank Transfer,Pending
907306,12945,50685,2022-11-16 00:00:00,5,1645,Credit Card,Delivered
907307,12046,50786,2022-07-01 00:00:00,6,1980,Credit Card,Delivered
907308,12160,50562,2023-07-05 00:00:00,6,156,Bank Transfer,Pending
907309,11924,50857,2021-02-24 00:00:00,10,2890,PayPal,Returned
907310,10317,50177,2021-11-10 00:00:00,3,216,Credit Card,Pending
907311,11889,50406,2021-08-08 00:00:00,10,3310,PayPal,Delivered
907312,11169,50301,2021-02-18 00:00:00,6,1290,Bank Transfer,Cancelled
907313,12716,50445,2022-04-08 00:00:00,10,50,PayPal,Returned
907314,10690,50739,2021-04-28 00:00:00,10,430,Bank Transfer,Delivered
907315,11882,50127,2021-03-23 00:00:00,5,2090,Bank Transfer,Delivered
907316,11954,50349,2022-05-11 00:00:00,8,1720,PayPal,Pending
907317,10018,50021,2022-09-26 00:00:00,4,680,Credit Card,Delivered
907318,11179,50711,2023-04-17 00:00:00,10,570,Bank Transfer,Returned
907319,11530,50701,2022-08-25 00:00:00,10,110,Bank Transfer,Pending
907320,10778,50844,2023-02-09 00:00:00,3,756,Bank Transfer,Cancelled
907321,10360,50420,2022-11-04 00:00:00,6,2412,Credit Card,Delivered
907322,10332,50152,2021-06-25 00:00:00,10,1600,Credit Card,Returned
907323,11942,50160,2023-03-16 00:00:00,9,3663,Bank Transfer,Returned
907324,10528,50859,2022-10-01 00:00:00,8,2368,Credit Card,Cancelled
907325,12060,50480,2021-10-24 00:00:00,10,1830,PayPal,Returned
907326,11099,50443,2022-04-20 00:00:00,8,736,PayPal,Returned
907327,10212,50096,2022-06-20 00:00:00,3,1170,PayPal,Cancelled
907328,11715,50352,2023-11-27 00:00:00,1,21,PayPal,Delivered
907329,12689,50986,2021-01-25 00:00:00,3,1194,Bank Transfer,Returned
907330,12331,50075,2021-12-15 00:00:00,3,765,PayPal,Pending
907331,12828,50878,2022-09-29 00:00:00,6,1374,Credit Card,Returned
907332,11054,50594,2021-08-15 00:00:00,3,1140,Bank Transfer,Pending
907333,11033,50640,2021-02-07 00:00:00,2,186,Credit Card,Returned
907334,11333,50359,2022-07-24 00:00:00,9,1197,PayPal,Delivered
907335,11334,50133,2021-08-24 00:00:00,6,708,Bank Transfer,Returned
907336,12725,50400,2021-04-24 00:00:00,5,2160,Bank Transfer,Pending
907337,12753,50139,2021-11-02 00:00:00,3,1419,Bank Transfer,Returned
907338,12474,50246,2021-05-12 00:00:00,7,588,PayPal,Pending
907339,11841,50291,2021-12-14 00:00:00,7,3325,Credit Card,Cancelled
907340,11796,50112,2022-02-19 00:00:00,4,880,Bank Transfer,Returned
907341,11728,50715,2023-09-10 00:00:00,10,520,Credit Card,Returned
907342,10591,50170,2023-01-02 00:00:00,2,46,PayPal,Pending
907343,11715,50599,2022-10-16 00:00:00,2,662,PayPal,Pending
907344,12139,50631,2022-01-20 00:00:00,8,3080,Credit Card,Delivered
907345,10456,50610,2022-05-27 00:00:00,4,964,Bank Transfer,Cancelled
907346,10444,50240,2023-12-03 00:00:00,7,525,Credit Card,Pending
907347,10079,50337,2021-03-02 00:00:00,3,600,Bank Transfer,Delivered
907348,11499,50138,2022-07-07 00:00:00,9,2835,Bank Transfer,Pending
907349,10927,50594,2021-07-07 00:00:00,10,3800,Credit Card,Cancelled
907350,12151,50236,2022-03-29 00:00:00,9,891,Bank Transfer,Cancelled
907351,10623,50648,2023-04-27 00:00:00,7,392,Bank Transfer,Cancelled
907352,11480,50794,2021-07-06 00:00:00,7,3311,Bank Transfer,Cancelled
907353,10234,50003,2023-07-27 00:00:00,1,82,PayPal,Returned
907354,11618,50571,2021-06-13 00:00:00,10,2200,Bank Transfer,Cancelled
907355,12692,50116,2021-04-12 00:00:00,8,672,Credit Card,Cancelled
907356,12031,50472,2022-11-22 00:00:00,2,512,PayPal,Delivered
907357,12838,50131,2022-08-01 00:00:00,8,2984,Bank Transfer,Cancelled
907358,10387,50934,2022-09-03 00:00:00,2,432,PayPal,Pending
907359,12895,50898,2022-06-20 00:00:00,1,168,Credit Card,Pending
907360,11635,50483,2023-01-31 00:00:00,8,384,PayPal,Pending
907361,10038,50401,2023-06-15 00:00:00,4,304,PayPal,Returned
907362,11185,50201,2023-08-29 00:00:00,10,3730,Bank Transfer,Pending
907363,11486,50292,2021-05-04 00:00:00,6,1212,Credit Card,Cancelled
907364,11968,50342,2022-10-30 00:00:00,10,3110,Credit Card,Returned
907365,11473,50991,2021-12-15 00:00:00,10,3010,PayPal,Cancelled
907366,10241,50610,2021-09-06 00:00:00,1,241,Bank Transfer,Delivered
907367,11050,50216,2022-12-08 00:00:00,9,4041,PayPal,Cancelled
907368,11672,50636,2022-12-14 00:00:00,7,1190,PayPal,Pending
907369,10562,50585,2023-10-04 00:00:00,5,1785,PayPal,Delivered
907370,12000,50366,2021-09-04 00:00:00,6,2472,Bank Transfer,Delivered
907371,10806,50890,2022-04-26 00:00:00,3,672,PayPal,Delivered
907372,11930,50642,2021-04-08 00:00:00,9,2304,Bank Transfer,Delivered
907373,12346,50469,2021-11-25 00:00:00,2,644,Credit Card,Returned
907374,10805,50418,2023-10-26 00:00:00,10,860,PayPal,Cancelled
907375,12202,50027,2022-04-04 00:00:00,1,311,Credit Card,Delivered
907376,12780,50677,2023-03-07 00:00:00,1,102,PayPal,Returned
907377,11676,50455,2022-08-16 00:00:00,10,3620,Credit Card,Returned
907378,12516,50918,2022-05-13 00:00:00,2,258,Bank Transfer,Returned
907379,12097,50580,2021-03-28 00:00:00,6,2982,PayPal,Cancelled
907380,11678,50014,2022-02-06 00:00:00,6,630,PayPal,Delivered
907381,10046,50098,2021-07-16 00:00:00,9,4284,Bank Transfer,Cancelled
907382,12828,50279,2023-02-03 00:00:00,10,4900,Credit Card,Returned
907383,11652,50940,2021-01-27 00:00:00,4,484,Credit Card,Returned
907384,10082,50490,2021-05-15 00:00:00,8,3640,Bank Transfer,Cancelled
907385,12321,50985,2021-07-25 00:00:00,4,1604,Credit Card,Returned
907386,12442,50961,2023-11-17 00:00:00,3,84,Bank Transfer,Returned
907387,11810,50883,2022-08-26 00:00:00,4,1860,Credit Card,Pending
907388,10790,50759,2023-12-28 00:00:00,1,47,Bank Transfer,Returned
907389,10595,50624,2021-12-28 00:00:00,9,3600,Bank Transfer,Cancelled
907390,12106,50207,2022-10-20 00:00:00,5,265,Bank Transfer,Delivered
907391,12613,50864,2023-12-23 00:00:00,7,2422,Bank Transfer,Delivered
907392,10001,50846,2023-08-30 00:00:00,3,804,Credit Card,Cancelled
907393,12264,50233,2023-09-07 00:00:00,5,1910,PayPal,Cancelled
907394,11497,50573,2023-07-30 00:00:00,10,880,Credit Card,Returned
907395,10766,50597,2023-06-27 00:00:00,4,60,Bank Transfer,Cancelled
907396,10671,50695,2021-09-03 00:00:00,7,2478,PayPal,Cancelled
907397,12559,50239,2021-10-05 00:00:00,5,1945,PayPal,Returned
907398,11602,50250,2021-12-13 00:00:00,2,752,Credit Card,Pending
907399,10915,50583,2022-01-07 00:00:00,3,372,Bank Transfer,Pending
907400,11845,50740,2023-03-20 00:00:00,8,1816,Bank Transfer,Returned
907401,11996,50597,2023-04-29 00:00:00,3,45,Bank Transfer,Pending
907402,10095,50306,2021-05-03 00:00:00,7,322,Bank Transfer,Pending
907403,10493,51000,2023-12-17 00:00:00,5,55,Bank Transfer,Returned
907404,12813,50908,2021-06-09 00:00:00,7,931,PayPal,Pending
907405,10150,50463,2023-01-07 00:00:00,10,4820,Credit Card,Cancelled
907406,11047,50783,2022-06-02 00:00:00,9,801,Credit Card,Pending
907407,12804,50913,2023-07-24 00:00:00,7,1099,Credit Card,Pending
907408,11239,50802,2023-01-16 00:00:00,6,1590,PayPal,Cancelled
907409,10399,50236,2021-10-15 00:00:00,1,99,PayPal,Cancelled
907410,12458,50291,2022-02-24 00:00:00,4,1900,Credit Card,Delivered
907411,12179,50039,2021-05-20 00:00:00,8,816,PayPal,Returned
907412,10855,50998,2022-12-08 00:00:00,1,263,PayPal,Delivered
907413,12196,50718,2022-11-29 00:00:00,6,2382,Credit Card,Delivered
907414,10381,50183,2023-09-14 00:00:00,2,968,PayPal,Pending
907415,10552,50699,2022-04-20 00:00:00,9,3726,Bank Transfer,Cancelled
907416,10295,50645,2022-01-24 00:00:00,8,608,Credit Card,Delivered
907417,11144,50030,2022-05-26 00:00:00,9,72,Credit Card,Returned
907418,10456,50388,2022-06-22 00:00:00,9,3114,Credit Card,Delivered
907419,11554,50767,2021-08-01 00:00:00,2,260,Credit Card,Pending
907420,10169,50143,2023-06-16 00:00:00,2,96,PayPal,Delivered
907421,10710,50615,2023-11-28 00:00:00,9,2709,Credit Card,Cancelled
907422,11947,50419,2021-08-21 00:00:00,2,786,Bank Transfer,Cancelled
907423,12020,50074,2021-09-17 00:00:00,4,1488,PayPal,Returned
907424,12085,50055,2021-11-04 00:00:00,2,706,PayPal,Delivered
907425,11722,50962,2022-02-07 00:00:00,1,32,Credit Card,Cancelled
907426,11285,50748,2023-09-24 00:00:00,10,3420,PayPal,Delivered
907427,12279,50572,2023-01-20 00:00:00,7,511,PayPal,Delivered
907428,10254,50024,2021-10-31 00:00:00,5,1125,PayPal,Cancelled
907429,12377,50988,2021-12-09 00:00:00,3,1410,Credit Card,Cancelled
907430,11321,50022,2023-11-28 00:00:00,8,3224,Bank Transfer,Pending
907431,12058,50428,2023-05-05 00:00:00,5,2080,Credit Card,Pending
907432,12494,50032,2023-12-06 00:00:00,1,406,Bank Transfer,Returned
907433,12970,50863,2021-09-13 00:00:00,9,369,PayPal,Returned
907434,12884,50339,2021-05-17 00:00:00,5,1445,Bank Transfer,Returned
907435,12126,50947,2023-03-29 00:00:00,3,150,Credit Card,Delivered
907436,12241,50981,2023-08-31 00:00:00,6,432,Credit Card,Returned
907437,10401,50515,2021-02-07 00:00:00,8,3696,Credit Card,Cancelled
907438,12157,50512,2021-04-15 00:00:00,2,430,PayPal,Returned
907439,12840,50070,2021-09-12 00:00:00,3,513,Bank Transfer,Delivered
907440,11947,50672,2022-05-03 00:00:00,7,1603,Credit Card,Pending
907441,12311,50898,2022-04-03 00:00:00,2,336,Credit Card,Delivered
907442,12377,50088,2022-06-12 00:00:00,5,770,Credit Card,Cancelled
907443,10363,50877,2022-08-14 00:00:00,9,3393,PayPal,Returned
907444,12307,50571,2022-06-09 00:00:00,7,1540,Credit Card,Returned
907445,11359,50764,2022-01-05 00:00:00,3,165,PayPal,Cancelled
907446,10085,50219,2021-04-12 00:00:00,2,350,PayPal,Returned
907447,11546,50713,2023-07-05 00:00:00,10,2280,Credit Card,Pending
907448,11825,50589,2022-10-26 00:00:00,9,3060,PayPal,Delivered
907449,10308,50767,2022-11-21 00:00:00,9,1170,PayPal,Delivered
907450,10262,50759,2022-08-22 00:00:00,9,423,Credit Card,Cancelled
907451,11922,50270,2022-08-23 00:00:00,10,4300,Credit Card,Pending
907452,12845,50819,2022-06-25 00:00:00,3,459,Bank Transfer,Cancelled
907453,10631,50651,2022-01-24 00:00:00,1,118,Credit Card,Cancelled
907454,10680,50078,2021-12-29 00:00:00,9,3807,Bank Transfer,Pending
907455,10865,50592,2023-07-20 00:00:00,7,273,Bank Transfer,Cancelled
907456,12372,50010,2022-09-04 00:00:00,2,150,Bank Transfer,Delivered
907457,12973,50468,2022-12-23 00:00:00,6,1986,Credit Card,Returned
907458,11726,50336,2021-12-09 00:00:00,9,1872,Bank Transfer,Delivered
907459,11852,50636,2021-05-15 00:00:00,8,1360,Bank Transfer,Returned
907460,10727,50186,2023-07-29 00:00:00,6,2790,Bank Transfer,Returned
907461,11261,50546,2023-09-05 00:00:00,6,1662,Credit Card,Delivered
907462,11649,50121,2022-01-15 00:00:00,8,248,Credit Card,Cancelled
907463,10217,50592,2021-02-07 00:00:00,9,351,Credit Card,Pending
907464,11270,50718,2023-02-20 00:00:00,8,3176,Credit Card,Returned
907465,10448,50565,2021-11-06 00:00:00,1,443,PayPal,Pending
907466,10319,50668,2021-04-16 00:00:00,2,360,Credit Card,Pending
907467,11910,50274,2022-07-10 00:00:00,6,264,Bank Transfer,Returned
907468,12085,50410,2022-02-01 00:00:00,8,3576,Credit Card,Pending
907469,12779,50358,2021-06-02 00:00:00,4,852,PayPal,Pending
907470,11058,50647,2022-06-20 00:00:00,4,212,PayPal,Cancelled
907471,10039,50941,2023-09-23 00:00:00,2,240,PayPal,Pending
907472,11603,50098,2023-08-24 00:00:00,10,4760,Credit Card,Delivered
907473,12257,50241,2023-06-12 00:00:00,1,446,PayPal,Returned
907474,10830,50557,2022-08-06 00:00:00,10,700,PayPal,Cancelled
907475,10856,50711,2021-07-20 00:00:00,9,513,PayPal,Delivered
907476,12947,50993,2021-01-12 00:00:00,7,1274,Credit Card,Pending
907477,12649,50803,2023-12-12 00:00:00,9,2322,PayPal,Pending
907478,12808,50948,2023-02-07 00:00:00,2,630,PayPal,Delivered
907479,11859,50114,2023-07-09 00:00:00,10,3840,Bank Transfer,Delivered
907480,11103,50487,2022-06-05 00:00:00,5,910,Bank Transfer,Cancelled
907481,11501,50789,2021-04-10 00:00:00,2,924,Bank Transfer,Pending
907482,12482,50241,2023-05-21 00:00:00,10,4460,PayPal,Pending
907483,11821,50156,2022-01-01 00:00:00,7,3269,Bank Transfer,Pending
907484,10842,50352,2022-10-19 00:00:00,9,189,Credit Card,Delivered
907485,12080,50044,2021-06-10 00:00:00,3,195,Bank Transfer,Pending
907486,12441,50592,2023-01-31 00:00:00,1,39,Credit Card,Returned
907487,11256,50312,2021-06-24 00:00:00,4,1740,Bank Transfer,Returned
907488,12958,50138,2022-06-29 00:00:00,4,1260,Bank Transfer,Cancelled
907489,12240,50663,2022-04-22 00:00:00,6,1944,Bank Transfer,Cancelled
907490,11940,50944,2021-10-10 00:00:00,5,545,Credit Card,Delivered
907491,10270,50436,2023-08-15 00:00:00,5,1540,Credit Card,Returned
907492,12786,50754,2022-03-28 00:00:00,9,1467,Bank Transfer,Delivered
907493,12125,50143,2021-03-23 00:00:00,1,48,Credit Card,Cancelled
907494,10735,50823,2023-03-27 00:00:00,8,1360,Bank Transfer,Delivered
907495,10884,50299,2022-06-04 00:00:00,8,2608,PayPal,Delivered
907496,12332,50562,2021-05-14 00:00:00,8,208,PayPal,Pending
907497,11113,50262,2022-03-23 00:00:00,3,183,PayPal,Cancelled
907498,12592,50512,2021-04-28 00:00:00,10,2150,Credit Card,Pending
907499,10649,50673,2023-01-19 00:00:00,8,160,PayPal,Cancelled
907500,11180,50062,2022-10-08 00:00:00,2,348,Bank Transfer,Pending
907501,12298,50567,2022-01-14 00:00:00,8,1848,Bank Transfer,Cancelled
907502,12143,50423,2022-08-31 00:00:00,8,64,Credit Card,Cancelled
907503,10017,50396,2023-08-24 00:00:00,3,513,Bank Transfer,Returned
907504,10117,50884,2022-06-09 00:00:00,4,376,PayPal,Cancelled
907505,10983,50996,2022-07-30 00:00:00,9,2871,Bank Transfer,Delivered
907506,12381,50031,2023-07-26 00:00:00,9,3195,Credit Card,Returned
907507,11847,50330,2022-10-24 00:00:00,10,4330,Bank Transfer,Pending
907508,11546,50949,2023-05-26 00:00:00,9,3015,Bank Transfer,Delivered
907509,12694,50802,2021-01-12 00:00:00,10,2650,PayPal,Delivered
907510,12164,50169,2022-01-23 00:00:00,6,1872,Credit Card,Cancelled
907511,10963,50266,2021-03-24 00:00:00,1,357,PayPal,Cancelled
907512,11277,50308,2023-09-03 00:00:00,8,2240,Bank Transfer,Delivered
907513,10847,50459,2022-01-31 00:00:00,9,1350,Credit Card,Returned
907514,12364,50185,2022-06-29 00:00:00,8,2408,Bank Transfer,Delivered
907515,12858,50334,2022-10-23 00:00:00,1,201,Bank Transfer,Delivered
907516,10372,50515,2022-10-02 00:00:00,6,2772,PayPal,Cancelled
907517,12808,50441,2021-04-10 00:00:00,9,648,Bank Transfer,Cancelled
907518,12925,50673,2022-04-02 00:00:00,9,180,Credit Card,Cancelled
907519,11607,50391,2023-05-24 00:00:00,7,3038,Credit Card,Pending
907520,10156,50772,2021-11-24 00:00:00,7,1883,PayPal,Delivered
907521,12662,50935,2022-12-25 00:00:00,4,276,PayPal,Delivered
907522,12556,50560,2021-03-15 00:00:00,7,1225,Credit Card,Pending
907523,10465,50254,2021-04-02 00:00:00,10,290,PayPal,Delivered
907524,10783,50586,2021-11-26 00:00:00,5,305,Bank Transfer,Delivered
907525,10804,50335,2021-06-24 00:00:00,10,1620,Credit Card,Delivered
907526,10220,50400,2021-11-11 00:00:00,5,2160,PayPal,Returned
907527,12063,50166,2022-05-12 00:00:00,1,424,Credit Card,Pending
907528,11774,50260,2022-03-04 00:00:00,2,870,Bank Transfer,Pending
907529,10117,50004,2021-02-04 00:00:00,9,711,PayPal,Delivered
907530,12379,50888,2021-04-29 00:00:00,2,862,Credit Card,Cancelled
907531,12104,50119,2023-07-14 00:00:00,10,4650,Bank Transfer,Delivered
907532,11375,50996,2023-04-08 00:00:00,2,638,PayPal,Delivered
907533,12019,50923,2022-01-25 00:00:00,9,2862,Credit Card,Returned
907534,10308,50470,2021-06-25 00:00:00,3,903,Bank Transfer,Returned
907535,10222,50470,2021-04-16 00:00:00,2,602,Bank Transfer,Cancelled
907536,11197,50785,2022-08-15 00:00:00,7,3493,Bank Transfer,Returned
907537,10797,50493,2023-07-03 00:00:00,9,3114,Bank Transfer,Delivered
907538,11530,50738,2023-08-13 00:00:00,6,150,Bank Transfer,Delivered
907539,10151,50864,2023-08-11 00:00:00,7,2422,PayPal,Returned
907540,11721,50500,2023-05-11 00:00:00,3,447,Bank Transfer,Returned
907541,11557,50070,2021-05-07 00:00:00,3,513,PayPal,Pending
907542,10112,50694,2023-04-04 00:00:00,8,2808,PayPal,Delivered
907543,10683,50865,2021-08-22 00:00:00,7,2317,Credit Card,Cancelled
907544,11162,50776,2022-10-29 00:00:00,5,1170,Credit Card,Returned
907545,12380,50370,2023-07-20 00:00:00,6,1722,PayPal,Returned
907546,11566,50181,2021-05-17 00:00:00,9,531,Bank Transfer,Pending
907547,10893,50996,2022-07-10 00:00:00,3,957,Bank Transfer,Pending
907548,11331,50005,2023-01-29 00:00:00,3,138,PayPal,Returned
907549,10161,50197,2021-02-25 00:00:00,6,2454,Bank Transfer,Cancelled
907550,11426,50047,2021-12-22 00:00:00,8,3448,PayPal,Cancelled
907551,10278,50970,2023-07-12 00:00:00,5,2210,Credit Card,Returned
907552,11557,50552,2023-03-24 00:00:00,1,493,Bank Transfer,Pending
907553,12945,50634,2023-12-23 00:00:00,3,726,Bank Transfer,Delivered
907554,10497,50647,2023-12-23 00:00:00,8,424,Bank Transfer,Delivered
907555,11396,50140,2023-03-17 00:00:00,4,1264,Credit Card,Pending
907556,11916,50862,2023-11-19 00:00:00,9,3402,Bank Transfer,Delivered
907557,10655,50665,2022-08-23 00:00:00,6,498,PayPal,Pending
907558,10303,50540,2022-07-22 00:00:00,10,3280,Bank Transfer,Cancelled
907559,10438,50427,2022-12-06 00:00:00,4,1652,PayPal,Delivered
907560,12774,50589,2022-09-04 00:00:00,4,1360,Bank Transfer,Returned
907561,10186,50687,2021-05-21 00:00:00,10,960,PayPal,Returned
907562,11590,50561,2022-07-15 00:00:00,5,2390,Credit Card,Delivered
907563,10673,50854,2022-05-14 00:00:00,7,686,Bank Transfer,Returned
907564,11274,50310,2022-09-19 00:00:00,7,147,Credit Card,Pending
907565,11001,50274,2022-05-17 00:00:00,10,440,Credit Card,Pending
907566,12327,50539,2023-01-11 00:00:00,7,3255,Bank Transfer,Returned
907567,10683,50840,2023-02-03 00:00:00,5,1875,Bank Transfer,Delivered
907568,11719,50390,2022-11-06 00:00:00,9,3348,PayPal,Delivered
907569,10925,50459,2021-02-18 00:00:00,2,300,Bank Transfer,Delivered
907570,12428,50733,2022-09-19 00:00:00,8,2896,Bank Transfer,Cancelled
907571,12883,50634,2022-11-11 00:00:00,10,2420,PayPal,Delivered
907572,10999,50361,2021-10-04 00:00:00,8,2336,PayPal,Delivered
907573,10285,50069,2021-02-16 00:00:00,3,15,Bank Transfer,Pending
907574,10421,50583,2023-07-15 00:00:00,5,620,Bank Transfer,Cancelled
907575,12161,50662,2021-08-04 00:00:00,8,3864,Bank Transfer,Pending
907576,12276,50699,2021-08-18 00:00:00,10,4140,Credit Card,Returned
907577,11495,50431,2021-11-19 00:00:00,9,2151,Credit Card,Returned
907578,10528,50885,2021-08-13 00:00:00,7,231,Bank Transfer,Delivered
907579,12544,50758,2021-02-15 00:00:00,4,1140,PayPal,Cancelled
907580,10031,50708,2023-11-04 00:00:00,4,1900,Bank Transfer,Returned
907581,10162,50032,2022-09-25 00:00:00,3,1218,Bank Transfer,Delivered
907582,11842,50979,2022-01-10 00:00:00,8,1776,Credit Card,Cancelled
907583,10705,50621,2022-12-04 00:00:00,6,2628,Bank Transfer,Returned
907584,10722,50865,2023-09-14 00:00:00,10,3310,Bank Transfer,Returned
907585,11402,50513,2021-11-29 00:00:00,6,1974,Credit Card,Cancelled
907586,10446,50182,2021-06-15 00:00:00,10,2700,Credit Card,Cancelled
907587,12792,50686,2022-05-22 00:00:00,10,3790,PayPal,Cancelled
907588,10427,50681,2021-04-27 00:00:00,9,3609,PayPal,Cancelled
907589,12552,50248,2023-08-01 00:00:00,3,726,PayPal,Returned
907590,11551,50620,2022-09-28 00:00:00,4,920,Bank Transfer,Cancelled
907591,11968,50882,2022-04-02 00:00:00,3,660,PayPal,Pending
907592,10721,50297,2023-05-19 00:00:00,3,615,Credit Card,Pending
907593,12732,50776,2021-08-04 00:00:00,1,234,PayPal,Returned
907594,11802,50928,2021-04-23 00:00:00,10,1540,Bank Transfer,Returned
907595,12630,50030,2023-11-06 00:00:00,6,48,Bank Transfer,Delivered
907596,11965,50302,2021-08-04 00:00:00,9,3555,PayPal,Returned
907597,11058,50476,2022-03-03 00:00:00,5,1010,Bank Transfer,Cancelled
907598,12045,50873,2023-12-03 00:00:00,10,4360,Bank Transfer,Cancelled
